name,x,y,z,id,pagerank,cluster_id,parent_id,parent_name
brisbane indie,-1.1667107,23.683424,-2.941898,1561,0.000131221,33,986,australian pop
perth indie,0.04433563,23.754757,-2.7744582,177,0.00012169,33,986,australian pop
australian singer-songwriter,1.1920823999999999,23.310347,-2.1097395,351,0.00010367,33,986,australian pop
electronica,-11.895733,12.851896,-10.023039,2668,0.003750141,34,2668,electronica
house,-12.123825,5.871784,-13.670676,844,0.00224034,34,2668,electronica
tech house,-14.767079,8.668469,-14.628817999999999,560,0.002120819,34,2668,electronica
minimal techno,-15.247489000000002,10.028962,-14.340826999999999,1290,0.001842555,34,2668,electronica
deep house,-13.121119,7.2333293,-12.735988,954,0.0016665389999999999,34,2668,electronica
microhouse,-15.204633,10.681904,-13.827162,27,0.0015704279999999998,34,2668,electronica
disco house,-12.300952,6.592272299999999,-11.993255,1376,0.001521935,34,2668,electronica
nu jazz,-10.413437,13.629366000000001,-8.426273,794,0.001104692,34,2668,electronica
deep groove house,-11.650025999999999,5.741062599999999,-13.991417000000002,2518,0.0009450169999999999,34,2668,electronica
deep melodic euro house,-16.189354,7.634608,-15.62155,1218,0.00089551,34,2668,electronica
trip hop,-10.823512,12.488056,-8.871736,3254,0.0008813219999999999,34,2668,electronica
drum and bass,-9.606019,9.244758000000001,-15.291191,3350,0.000790216,34,2668,electronica
hip house,-10.522758,5.466401,-9.553253999999999,3014,0.0007841230000000001,34,2668,electronica
german techno,-17.832863,9.47441,-15.548016,141,0.0007401689999999999,34,2668,electronica
intelligent dance music,-14.119629000000002,12.629175,-10.829666,65,0.000734792,34,2668,electronica
downtempo,-10.022788,12.504512,-8.740374000000001,2313,0.0007176989999999999,34,2668,electronica
vocal house,-11.992999000000001,6.5115647,-11.285745,3748,0.000710365,34,2668,electronica
float house,-16.228448999999998,10.857164,-12.408591,201,0.000698395,34,2668,electronica
bass house,-10.443235000000001,6.729483999999999,-15.292276999999999,2382,0.0006645830000000001,34,2668,electronica
minimal tech house,-15.638116,8.278936,-13.861882000000001,3535,0.000645684,34,2668,electronica
wonky,-16.378115,12.196216999999999,-11.033906,1733,0.000640565,34,2668,electronica
big beat,-11.080782000000001,11.142032,-8.573381,3031,0.000587062,34,2668,electronica
ninja,-10.786864,12.545645,-8.29623,2327,0.00058313,34,2668,electronica
liquid funk,-9.575617999999999,8.70323,-15.711664,2158,0.000566872,34,2668,electronica
electra,-15.466195,13.422746,-13.072018,3601,0.000532556,34,2668,electronica
uk dnb,-9.466577000000001,8.346281,-15.701032999999999,1919,0.000520494,34,2668,electronica
future garage,-16.17843,11.620353999999999,-11.863744,1725,0.00048622,34,2668,electronica
deep disco house,-15.759475,7.7686,-13.644338000000001,2346,0.000478119,34,2668,electronica
deep euro house,-16.777864,7.748677000000001,-15.164042000000002,1986,0.00043347199999999996,34,2668,electronica
fluxwork,-15.209361999999999,12.847407,-12.257251,2272,0.000432311,34,2668,electronica
outsider house,-14.952185,12.272544,-11.937796,453,0.00040034099999999997,34,2668,electronica
chicago house,-11.931674000000001,7.0568423,-10.566131,2221,0.000387352,34,2668,electronica
jazztronica,-10.01347,12.707075,-7.7019553,1738,0.00033647099999999997,34,2668,electronica
organic electronic,-17.002370000000003,6.4682336,-16.207499,2383,0.000323543,34,2668,electronica
hamburg electronic,-17.463820000000002,8.767809,-14.933036999999999,959,0.00031059400000000003,34,2668,electronica
diva house,-11.415076,6.1144595,-10.425997,2102,0.000303468,34,2668,electronica
ethnotronica,-17.181042,6.0502519999999995,-16.623621,3084,0.00029393,34,2668,electronica
jungle,-9.210044,8.116762,-15.891101,2718,0.000278276,34,2668,electronica
groove room,-15.495235999999998,2.9141395,-12.041466999999999,165,0.000245727,34,2668,electronica
german house,-17.017385,8.083603,-14.129479000000002,2236,0.00023349400000000002,34,2668,electronica
glitch,-16.339918,11.720272999999999,-8.194722,2582,0.000230305,34,2668,electronica
electro swing,-9.347806,12.550315,-7.238325,1745,0.000226618,34,2668,electronica
glitch hop,-16.317507,11.597669999999999,-8.150217999999999,431,0.00021847900000000002,34,2668,electronica
deep minimal techno,-17.648332999999997,6.458101,-13.496471,1282,0.000202697,34,2668,electronica
melodic techno,-17.008987,6.9691825,-14.247176000000001,2359,0.00018178099999999997,34,2668,electronica
uk house,-15.363498000000002,6.934526400000001,-11.904585,1819,0.00017909599999999998,34,2668,electronica
circuit,-19.222559,5.3675623,-10.84769,2332,0.00017574799999999998,34,2668,electronica
uk experimental electronic,-14.622004500000001,11.542534,-10.750301,1063,0.00017565200000000002,34,2668,electronica
lo-fi house,-16.663507,9.866783999999999,-11.6211815,2760,0.000169979,34,2668,electronica
acid house,-11.625843,8.249824,-9.346285,2590,0.000157463,34,2668,electronica
swedish electronic,-16.17898,8.483107,-11.560106,1788,0.000131373,34,2668,electronica
rave,-11.428168,8.903341000000001,-8.728862,2064,0.000121215,34,2668,electronica
dubstep,-16.086707999999998,10.215399,-8.829128,3734,0.000117631,34,2668,electronica
scottish electronic,-15.870398999999999,10.016204,-9.389513,2944,0.000115125,34,2668,electronica
uk tech house,-16.169394,6.4461236,-11.856057,122,0.000114925,34,2668,electronica
ambient house,-15.727017000000002,9.217459,-10.850888000000001,1765,0.000107476,34,2668,electronica
dance pop,7.646965,7.346539,-5.3417273000000005,2452,0.0040871629999999996,35,2452,dance pop
pop,7.2523694,7.173605,-5.041187,1011,0.003569535,35,2452,dance pop
post-teen pop,7.045917500000001,6.534493,-4.602109400000001,3635,0.001775852,35,2452,dance pop
viral pop,6.820952,5.428757,-3.6182373,1158,0.000775981,35,2452,dance pop
uk pop,5.7880254,6.5107775000000006,-4.3934526,2263,0.000445563,35,2452,dance pop
social media pop,4.3963,4.6490225999999994,-6.1790400000000005,2505,0.000371785,35,2452,dance pop
boy band,9.530315,7.2041535,-6.5016885,1584,0.000348599,35,2452,dance pop
girl group,9.583210000000001,7.0779314,-6.4646344000000004,507,0.00034182300000000005,35,2452,dance pop
indie cafe pop,4.917257299999999,6.236746,-3.1537302000000005,540,0.000313409,35,2452,dance pop
funk,15.218904,7.6337,-6.280449,1936,0.0025025620000000003,36,1936,funk
urban contemporary,12.032912,8.549906,-7.584937599999999,1153,0.002162195,36,1936,funk
soul,15.7118845,6.9787173,-6.603318700000001,1942,0.00204523,36,1936,funk
quiet storm,13.973076999999998,7.4982433,-7.252646,2373,0.001762325,36,1936,funk
r&b,11.653547,9.271985,-7.740846,3566,0.00166607,36,1936,funk
hip pop,11.34338,9.229771000000001,-8.221413,940,0.001439717,36,1936,funk
motown,15.210523,6.3873014,-6.9931235,1965,0.001302973,36,1936,funk
dirty south rap,14.682638,6.1554337,-7.9019455999999995,1105,0.001260882,36,1936,funk
neo soul,12.597814,9.197716,-7.5354366,188,0.001118775,36,1936,funk
new jack swing,12.629126,8.212982,-7.6789955999999995,2074,0.001073526,36,1936,funk
classic soul,15.21989,5.891787,-6.076103,1112,0.00096202,36,1936,funk
deep pop r&b,10.881093,10.246578,-8.034883500000001,2214,0.000739492,36,1936,funk
post-disco,13.678257,6.0670867,-7.111715299999999,93,0.000726961,36,1936,funk
southern soul,15.551588,5.333932,-6.1481376,3197,0.000661954,36,1936,funk
electro,12.596160000000001,6.0516653,-9.636784,2219,0.000516755,36,1936,funk
philly soul,14.110226999999998,4.948873000000001,-6.2453356,880,0.000252596,36,1936,funk
reggae,1.9383471999999997,-2.444906,-12.730611999999999,3712,0.001061986,37,3712,reggae
roots reggae,2.0175919999999996,-2.035445,-12.837621,2759,0.001044218,37,3712,reggae
dancehall,1.7095588,1.0467527,-13.414628,2742,0.000901595,37,3712,reggae
lovers rock,2.1287458,-1.1631725,-12.710593,2397,0.0008677110000000001,37,3712,reggae
dub,2.5811017000000005,-2.5159222999999997,-12.221689999999999,2487,0.000729437,37,3712,reggae
rock steady,2.0022995,-3.052336,-11.772269,2292,0.00056176,37,3712,reggae
reggae fusion,3.0188599,0.18084559,-13.06495,2627,0.000508745,37,3712,reggae
modern reggae,1.6742823,-0.5088226,-12.588275,4,0.000482222,37,3712,reggae
soca,1.7352321,0.9861889000000001,-12.268107,1832,0.00034920400000000004,37,3712,reggae
rap kreyol,2.4257624,0.22386248,-9.382809,3410,0.000127686,37,3712,reggae
east coast reggae,2.2535898999999997,-1.493309,-9.173893,2047,0.00010030700000000001,37,3712,reggae
uk reggae,2.5632935000000003,-0.76042914,-10.01769,815,0.00010006799999999999,37,3712,reggae
